2023-04-15 18:36:33,792 - [INFO] - {'name': 'nell23k_distmult', 'dataset': 'NELL23K', 'model': 'hogrn', 'score_func': 'distmult', 'opn': 'mult', 'batch_size': 256, 'max_epochs': 9999, 'gamma': 40, 'gpu': '0', 'l2': 0, 'lr': 0.001, 'lbl_smooth': 0.1, 'num_workers': 2, 'seed': 41504, 'restore': False, 'bias': False, 'rel_reason': True, 'pre_reason': False, 'reason_type': 'mixdrop', 'act_type': 'tanh', 'rel_norm': False, 'init_dim': 150, 'gcn_dim': 150, 'embed_dim': 150, 'gcn_layer': 2, 'dropout': 0.3, 'hid_drop': 0.2, 'relmix_dim': 200, 'chamix_dim': 200, 'rel_mask': 0, 'chan_drop': 0.2, 'edge_drop': 0, 'temperature': 1, 'sim_decay': 0, 'rel_drop': 0, 'hid_drop2': 0.3, 'feat_drop': 0.3, 'k_w': 10, 'k_h': 10, 'num_filt': 32, 'ker_sz': 3, 'log_dir': './log/', 'config_dir': './config/'}
{'act_type': 'tanh',
 'batch_size': 256,
 'bias': False,
 'chamix_dim': 200,
 'chan_drop': 0.2,
 'config_dir': './config/',
 'dataset': 'NELL23K',
 'dropout': 0.3,
 'edge_drop': 0,
 'embed_dim': 150,
 'feat_drop': 0.3,
 'gamma': 40,
 'gcn_dim': 150,
 'gcn_layer': 2,
 'gpu': '0',
 'hid_drop': 0.2,
 'hid_drop2': 0.3,
 'init_dim': 150,
 'k_h': 10,
 'k_w': 10,
 'ker_sz': 3,
 'l2': 0,
 'lbl_smooth': 0.1,
 'log_dir': './log/',
 'lr': 0.001,
 'max_epochs': 9999,
 'model': 'hogrn',
 'name': 'nell23k_distmult',
 'num_filt': 32,
 'num_workers': 2,
 'opn': 'mult',
 'pre_reason': False,
 'reason_type': 'mixdrop',
 'rel_drop': 0,
 'rel_mask': 0,
 'rel_norm': False,
 'rel_reason': True,
 'relmix_dim': 200,
 'restore': False,
 'score_func': 'distmult',
 'seed': 41504,
 'sim_decay': 0,
 'temperature': 1}
Dataset:  NELL23K
NUM_ENT:  22925
NUM_REL:  200
Model have 3.9653M paramerters in total
########
2023-04-15 18:36:41,449 - [INFO] - [Epoch:0]:  Training Loss:0.1511
2023-04-15 19:14:08,975 - [INFO] - [Epoch 361]: Training Loss: 0.00093745, Best Valid MRR: 0.18399


########
2023-04-15 19:14:14,431 - [INFO] - [Epoch:362]:  Training Loss:0.0009259

Time cost in one epoch for training: 0.0910s
2023-04-15 19:14:16,146 - [INFO] - [Epoch 362 valid]: MRR: Tail : 0.21594, Head : 0.14238, Avg : 0.17916
2023-04-15 19:14:16,146 - [INFO] - [Epoch 362 valid]: MR: Tail : 1526.4, Head : 2806.0, Avg : 2166.2
2023-04-15 19:14:16,146 - [INFO] - [Epoch 362]: Training Loss: 0.00092588, Best Valid MRR: 0.18399


########
2023-04-15 19:14:21,601 - [INFO] - [Epoch:363]:  Training Loss:0.0009243

Time cost in one epoch for training: 0.0910s
2023-04-15 19:14:23,321 - [INFO] - [Epoch 363 valid]: MRR: Tail : 0.22202, Head : 0.14004, Avg : 0.18103
2023-04-15 19:14:23,321 - [INFO] - [Epoch 363 valid]: MR: Tail : 1546.3, Head : 2875.3, Avg : 2210.8
2023-04-15 19:14:23,321 - [INFO] - [Epoch 363]: Training Loss: 0.00092427, Best Valid MRR: 0.18399


########
2023-04-15 19:14:28,746 - [INFO] - [Epoch:364]:  Training Loss:0.0009284

Time cost in one epoch for training: 0.0905s
2023-04-15 19:14:30,440 - [INFO] - [Epoch 364 valid]: MRR: Tail : 0.22528, Head : 0.14787, Avg : 0.18658
2023-04-15 19:14:30,441 - [INFO] - [Epoch 364 valid]: MR: Tail : 1537.8, Head : 2798.8, Avg : 2168.3
2023-04-15 19:14:30,559 - [INFO] - [Epoch 364]: Training Loss: 0.00092835, Best Valid MRR: 0.18658


########
2023-04-15 19:14:35,946 - [INFO] - [Epoch:365]:  Training Loss:0.0009391

Time cost in one epoch for training: 0.0899s
2023-04-15 19:14:37,744 - [INFO] - [Epoch 365 valid]: MRR: Tail : 0.21958, Head : 0.14654, Avg : 0.18306
2023-04-15 19:14:37,744 - [INFO] - [Epoch 365 valid]: MR: Tail : 1513.6, Head : 2805.8, Avg : 2159.7
2023-04-15 19:14:37,744 - [INFO] - [Epoch 365]: Training Loss: 0.00093908, Best Valid MRR: 0.18658


########
2023-04-15 19:14:43,226 - [INFO] - [Epoch:366]:  Training Loss:0.0009548

Time cost in one epoch for training: 0.0915s
2023-04-15 19:14:44,964 - [INFO] - [Epoch 366 valid]: MRR: Tail : 0.21546, Head : 0.14299, Avg : 0.17923
2023-04-15 19:14:44,965 - [INFO] - [Epoch 366 valid]: MR: Tail : 1523.7, Head : 2814.0, Avg : 2168.8
2023-04-15 19:14:44,965 - [INFO] - [Epoch 366]: Training Loss: 0.00095484, Best Valid MRR: 0.18658


########
2023-04-15 19:14:50,421 - [INFO] - [Epoch:367]:  Training Loss:0.0009402

Time cost in one epoch for training: 0.0911s
2023-04-15 19:14:52,152 - [INFO] - [Epoch 367 valid]: MRR: Tail : 0.21373, Head : 0.1387, Avg : 0.17622
2023-04-15 19:14:52,152 - [INFO] - [Epoch 367 valid]: MR: Tail : 1530.1, Head : 2810.5, Avg : 2170.3
2023-04-15 19:14:52,152 - [INFO] - [Epoch 367]: Training Loss: 0.00094019, Best Valid MRR: 0.18658


########
2023-04-15 19:14:57,629 - [INFO] - [Epoch:368]:  Training Loss:0.0009314

Time cost in one epoch for training: 0.0914s
2023-04-15 19:14:59,353 - [INFO] - [Epoch 368 valid]: MRR: Tail : 0.22151, Head : 0.1455, Avg : 0.1835
2023-04-15 19:14:59,353 - [INFO] - [Epoch 368 valid]: MR: Tail : 1493.2, Head : 2752.2, Avg : 2122.7
2023-04-15 19:14:59,354 - [INFO] - [Epoch 368]: Training Loss: 0.00093138, Best Valid MRR: 0.18658


########
2023-04-15 19:15:04,726 - [INFO] - [Epoch:369]:  Training Loss:0.00093

Time cost in one epoch for training: 0.0896s
2023-04-15 19:15:06,440 - [INFO] - [Epoch 369 valid]: MRR: Tail : 0.22404, Head : 0.1445, Avg : 0.18427
2023-04-15 19:15:06,440 - [INFO] - [Epoch 369 valid]: MR: Tail : 1535.9, Head : 2801.3, Avg : 2168.6
2023-04-15 19:15:06,440 - [INFO] - [Epoch 369]: Training Loss: 0.00092998, Best Valid MRR: 0.18658


########
2023-04-15 19:15:11,831 - [INFO] - [Epoch:370]:  Training Loss:0.0009291

Time cost in one epoch for training: 0.0899s
2023-04-15 19:15:13,570 - [INFO] - [Epoch 370 valid]: MRR: Tail : 0.22511, Head : 0.14623, Avg : 0.18567
2023-04-15 19:15:13,570 - [INFO] - [Epoch 370 valid]: MR: Tail : 1508.9, Head : 2774.2, Avg : 2141.5
2023-04-15 19:15:13,570 - [INFO] - [Epoch 370]: Training Loss: 0.00092905, Best Valid MRR: 0.18658


########
2023-04-15 19:15:18,923 - [INFO] - [Epoch:371]:  Training Loss:0.0009214

Time cost in one epoch for training: 0.0893s
2023-04-15 19:15:20,653 - [INFO] - [Epoch 371 valid]: MRR: Tail : 0.22215, Head : 0.14671, Avg : 0.18443
2023-04-15 19:15:20,653 - [INFO] - [Epoch 371 valid]: MR: Tail : 1518.6, Head : 2790.6, Avg : 2154.6
2023-04-15 19:15:20,653 - [INFO] - [Epoch 371]: Training Loss: 0.00092138, Best Valid MRR: 0.18658


########
2023-04-15 19:15:26,061 - [INFO] - [Epoch:372]:  Training Loss:0.0009198

Time cost in one epoch for training: 0.0903s
2023-04-15 19:15:27,797 - [INFO] - [Epoch 372 valid]: MRR: Tail : 0.22097, Head : 0.14715, Avg : 0.18406
2023-04-15 19:15:27,797 - [INFO] - [Epoch 372 valid]: MR: Tail : 1530.6, Head : 2861.4, Avg : 2196.0
2023-04-15 19:15:27,798 - [INFO] - [Epoch 372]: Training Loss: 0.00091977, Best Valid MRR: 0.18658


########
2023-04-15 19:15:33,201 - [INFO] - [Epoch:373]:  Training Loss:0.0009255

Time cost in one epoch for training: 0.0901s
2023-04-15 19:15:34,923 - [INFO] - [Epoch 373 valid]: MRR: Tail : 0.2247, Head : 0.14903, Avg : 0.18687
2023-04-15 19:15:34,924 - [INFO] - [Epoch 373 valid]: MR: Tail : 1538.8, Head : 2815.3, Avg : 2177.1
2023-04-15 19:15:35,057 - [INFO] - [Epoch 373]: Training Loss: 0.00092551, Best Valid MRR: 0.18687


########
2023-04-15 19:15:40,536 - [INFO] - [Epoch:374]:  Training Loss:0.0009232

Time cost in one epoch for training: 0.0914s
2023-04-15 19:15:42,260 - [INFO] - [Epoch 374 valid]: MRR: Tail : 0.22389, Head : 0.14144, Avg : 0.18267
2023-04-15 19:15:42,260 - [INFO] - [Epoch 374 valid]: MR: Tail : 1525.1, Head : 2804.9, Avg : 2165.0
2023-04-15 19:15:42,260 - [INFO] - [Epoch 374]: Training Loss: 0.00092321, Best Valid MRR: 0.18687


########
2023-04-15 19:15:47,705 - [INFO] - [Epoch:375]:  Training Loss:0.0009171

Time cost in one epoch for training: 0.0909s
2023-04-15 19:15:49,437 - [INFO] - [Epoch 375 valid]: MRR: Tail : 0.2314, Head : 0.15139, Avg : 0.1914
2023-04-15 19:15:49,437 - [INFO] - [Epoch 375 valid]: MR: Tail : 1544.8, Head : 2798.2, Avg : 2171.5
2023-04-15 19:15:49,574 - [INFO] - [Epoch 375]: Training Loss: 0.00091711, Best Valid MRR: 0.1914


########
2023-04-15 19:15:55,010 - [INFO] - [Epoch:376]:  Training Loss:0.0009183

Time cost in one epoch for training: 0.0907s
2023-04-15 19:15:56,781 - [INFO] - [Epoch 376 valid]: MRR: Tail : 0.22376, Head : 0.14832, Avg : 0.18604
2023-04-15 19:15:56,782 - [INFO] - [Epoch 376 valid]: MR: Tail : 1478.3, Head : 2753.6, Avg : 2115.9
2023-04-15 19:15:56,782 - [INFO] - [Epoch 376]: Training Loss: 0.00091832, Best Valid MRR: 0.1914


########
2023-04-15 19:16:02,178 - [INFO] - [Epoch:377]:  Training Loss:0.0009161

Time cost in one epoch for training: 0.0900s
2023-04-15 19:16:03,910 - [INFO] - [Epoch 377 valid]: MRR: Tail : 0.22128, Head : 0.14295, Avg : 0.18211
2023-04-15 19:16:03,910 - [INFO] - [Epoch 377 valid]: MR: Tail : 1510.2, Head : 2802.6, Avg : 2156.4
2023-04-15 19:16:03,910 - [INFO] - [Epoch 377]: Training Loss: 0.0009161, Best Valid MRR: 0.1914


########
2023-04-15 19:16:09,349 - [INFO] - [Epoch:378]:  Training Loss:0.0009288

Time cost in one epoch for training: 0.0908s
2023-04-15 19:16:11,091 - [INFO] - [Epoch 378 valid]: MRR: Tail : 0.2221, Head : 0.14407, Avg : 0.18308
2023-04-15 19:16:11,091 - [INFO] - [Epoch 378 valid]: MR: Tail : 1538.2, Head : 2814.9, Avg : 2176.6
2023-04-15 19:16:11,091 - [INFO] - [Epoch 378]: Training Loss: 0.00092875, Best Valid MRR: 0.1914


########
2023-04-15 19:16:16,592 - [INFO] - [Epoch:379]:  Training Loss:0.0009148

Time cost in one epoch for training: 0.0918s
2023-04-15 19:16:18,304 - [INFO] - [Epoch 379 valid]: MRR: Tail : 0.22547, Head : 0.14485, Avg : 0.18516
2023-04-15 19:16:18,304 - [INFO] - [Epoch 379 valid]: MR: Tail : 1555.4, Head : 2903.9, Avg : 2229.6
2023-04-15 19:16:18,304 - [INFO] - [Epoch 379]: Training Loss: 0.00091485, Best Valid MRR: 0.1914


########
2023-04-15 19:16:23,797 - [INFO] - [Epoch:380]:  Training Loss:0.0009103

Time cost in one epoch for training: 0.0916s
2023-04-15 19:16:25,519 - [INFO] - [Epoch 380 valid]: MRR: Tail : 0.22725, Head : 0.14897, Avg : 0.18811
2023-04-15 19:16:25,520 - [INFO] - [Epoch 380 valid]: MR: Tail : 1498.9, Head : 2827.3, Avg : 2163.1
2023-04-15 19:16:25,520 - [INFO] - [Epoch 380]: Training Loss: 0.00091026, Best Valid MRR: 0.1914


########
2023-04-15 19:16:30,978 - [INFO] - [Epoch:381]:  Training Loss:0.0009123

Time cost in one epoch for training: 0.0910s
2023-04-15 19:16:32,691 - [INFO] - [Epoch 381 valid]: MRR: Tail : 0.22607, Head : 0.14468, Avg : 0.18537
2023-04-15 19:16:32,692 - [INFO] - [Epoch 381 valid]: MR: Tail : 1496.4, Head : 2831.7, Avg : 2164.1
2023-04-15 19:16:32,692 - [INFO] - [Epoch 381]: Training Loss: 0.00091232, Best Valid MRR: 0.1914


########
2023-04-15 19:16:38,171 - [INFO] - [Epoch:382]:  Training Loss:0.000912

Time cost in one epoch for training: 0.0914s
2023-04-15 19:16:39,871 - [INFO] - [Epoch 382 valid]: MRR: Tail : 0.23168, Head : 0.14684, Avg : 0.18926
2023-04-15 19:16:39,871 - [INFO] - [Epoch 382 valid]: MR: Tail : 1514.4, Head : 2819.3, Avg : 2166.9
2023-04-15 19:16:39,871 - [INFO] - [Epoch 382]: Training Loss: 0.00091196, Best Valid MRR: 0.1914


########
2023-04-15 19:16:45,355 - [INFO] - [Epoch:383]:  Training Loss:0.000917

Time cost in one epoch for training: 0.0915s
2023-04-15 19:16:47,100 - [INFO] - [Epoch 383 valid]: MRR: Tail : 0.23006, Head : 0.15065, Avg : 0.19036
2023-04-15 19:16:47,100 - [INFO] - [Epoch 383 valid]: MR: Tail : 1506.9, Head : 2833.9, Avg : 2170.4
2023-04-15 19:16:47,100 - [INFO] - [Epoch 383]: Training Loss: 0.00091703, Best Valid MRR: 0.1914


########
2023-04-15 19:16:52,537 - [INFO] - [Epoch:384]:  Training Loss:0.0009184

Time cost in one epoch for training: 0.0907s
2023-04-15 19:16:54,279 - [INFO] - [Epoch 384 valid]: MRR: Tail : 0.22686, Head : 0.15144, Avg : 0.18915
2023-04-15 19:16:54,280 - [INFO] - [Epoch 384 valid]: MR: Tail : 1512.7, Head : 2798.6, Avg : 2155.6
2023-04-15 19:16:54,280 - [INFO] - [Epoch 384]: Training Loss: 0.00091839, Best Valid MRR: 0.1914


########
2023-04-15 19:16:59,843 - [INFO] - [Epoch:385]:  Training Loss:0.0009121

Time cost in one epoch for training: 0.0928s
2023-04-15 19:17:01,556 - [INFO] - [Epoch 385 valid]: MRR: Tail : 0.23044, Head : 0.15555, Avg : 0.19299
2023-04-15 19:17:01,557 - [INFO] - [Epoch 385 valid]: MR: Tail : 1573.7, Head : 2846.9, Avg : 2210.3
2023-04-15 19:17:01,675 - [INFO] - [Epoch 385]: Training Loss: 0.00091209, Best Valid MRR: 0.19299


########
2023-04-15 19:17:07,060 - [INFO] - [Epoch:386]:  Training Loss:0.0009148

Time cost in one epoch for training: 0.0899s
2023-04-15 19:17:08,835 - [INFO] - [Epoch 386 valid]: MRR: Tail : 0.2295, Head : 0.15359, Avg : 0.19154
2023-04-15 19:17:08,835 - [INFO] - [Epoch 386 valid]: MR: Tail : 1547.0, Head : 2806.6, Avg : 2176.8
2023-04-15 19:17:08,835 - [INFO] - [Epoch 386]: Training Loss: 0.00091485, Best Valid MRR: 0.19299


########
2023-04-15 19:17:14,280 - [INFO] - [Epoch:387]:  Training Loss:0.0009245

Time cost in one epoch for training: 0.0908s
2023-04-15 19:17:16,005 - [INFO] - [Epoch 387 valid]: MRR: Tail : 0.22327, Head : 0.14981, Avg : 0.18654
2023-04-15 19:17:16,005 - [INFO] - [Epoch 387 valid]: MR: Tail : 1516.4, Head : 2737.3, Avg : 2126.9
2023-04-15 19:17:16,005 - [INFO] - [Epoch 387]: Training Loss: 0.00092446, Best Valid MRR: 0.19299


########
2023-04-15 19:17:21,409 - [INFO] - [Epoch:388]:  Training Loss:0.0009052

Time cost in one epoch for training: 0.0902s
2023-04-15 19:17:23,149 - [INFO] - [Epoch 388 valid]: MRR: Tail : 0.23207, Head : 0.15771, Avg : 0.19489
2023-04-15 19:17:23,149 - [INFO] - [Epoch 388 valid]: MR: Tail : 1563.3, Head : 2812.5, Avg : 2187.9
2023-04-15 19:17:23,270 - [INFO] - [Epoch 388]: Training Loss: 0.00090524, Best Valid MRR: 0.19489


########
2023-04-15 19:17:28,825 - [INFO] - [Epoch:389]:  Training Loss:0.0009102

Time cost in one epoch for training: 0.0927s
2023-04-15 19:17:30,563 - [INFO] - [Epoch 389 valid]: MRR: Tail : 0.22686, Head : 0.15047, Avg : 0.18867
2023-04-15 19:17:30,563 - [INFO] - [Epoch 389 valid]: MR: Tail : 1545.6, Head : 2816.7, Avg : 2181.2
2023-04-15 19:17:30,563 - [INFO] - [Epoch 389]: Training Loss: 0.00091017, Best Valid MRR: 0.19489


########
2023-04-15 19:17:35,970 - [INFO] - [Epoch:390]:  Training Loss:0.0009087

Time cost in one epoch for training: 0.0902s
2023-04-15 19:17:37,686 - [INFO] - [Epoch 390 valid]: MRR: Tail : 0.23116, Head : 0.14983, Avg : 0.19049
2023-04-15 19:17:37,686 - [INFO] - [Epoch 390 valid]: MR: Tail : 1515.6, Head : 2819.2, Avg : 2167.4
2023-04-15 19:17:37,686 - [INFO] - [Epoch 390]: Training Loss: 0.00090868, Best Valid MRR: 0.19489


########
2023-04-15 19:17:43,091 - [INFO] - [Epoch:391]:  Training Loss:0.0009011

Time cost in one epoch for training: 0.0902s
2023-04-15 19:17:44,827 - [INFO] - [Epoch 391 valid]: MRR: Tail : 0.23077, Head : 0.15453, Avg : 0.19265
2023-04-15 19:17:44,828 - [INFO] - [Epoch 391 valid]: MR: Tail : 1575.9, Head : 2855.0, Avg : 2215.5
2023-04-15 19:17:44,828 - [INFO] - [Epoch 391]: Training Loss: 0.00090106, Best Valid MRR: 0.19489


########
2023-04-15 19:17:50,317 - [INFO] - [Epoch:392]:  Training Loss:0.0008982

Time cost in one epoch for training: 0.0916s
2023-04-15 19:17:52,033 - [INFO] - [Epoch 392 valid]: MRR: Tail : 0.23154, Head : 0.15591, Avg : 0.19373
2023-04-15 19:17:52,033 - [INFO] - [Epoch 392 valid]: MR: Tail : 1546.7, Head : 2897.0, Avg : 2221.9
2023-04-15 19:17:52,033 - [INFO] - [Epoch 392]: Training Loss: 0.00089817, Best Valid MRR: 0.19489


########
2023-04-15 19:17:57,503 - [INFO] - [Epoch:393]:  Training Loss:0.0008997

Time cost in one epoch for training: 0.0912s
2023-04-15 19:17:59,203 - [INFO] - [Epoch 393 valid]: MRR: Tail : 0.2204, Head : 0.15043, Avg : 0.18542
2023-04-15 19:17:59,203 - [INFO] - [Epoch 393 valid]: MR: Tail : 1733.2, Head : 3007.8, Avg : 2370.5
2023-04-15 19:17:59,203 - [INFO] - [Epoch 393]: Training Loss: 0.00089971, Best Valid MRR: 0.19489


########
2023-04-15 19:18:04,643 - [INFO] - [Epoch:394]:  Training Loss:0.0009068

Time cost in one epoch for training: 0.0907s
2023-04-15 19:18:06,358 - [INFO] - [Epoch 394 valid]: MRR: Tail : 0.22873, Head : 0.1563, Avg : 0.19251
2023-04-15 19:18:06,358 - [INFO] - [Epoch 394 valid]: MR: Tail : 1567.2, Head : 2833.4, Avg : 2200.3
2023-04-15 19:18:06,358 - [INFO] - [Epoch 394]: Training Loss: 0.00090679, Best Valid MRR: 0.19489


########
2023-04-15 19:18:11,809 - [INFO] - [Epoch:395]:  Training Loss:0.0009229

Time cost in one epoch for training: 0.0909s
2023-04-15 19:18:13,557 - [INFO] - [Epoch 395 valid]: MRR: Tail : 0.22306, Head : 0.14953, Avg : 0.18629
2023-04-15 19:18:13,557 - [INFO] - [Epoch 395 valid]: MR: Tail : 1613.9, Head : 2859.2, Avg : 2236.5
2023-04-15 19:18:13,557 - [INFO] - [Epoch 395]: Training Loss: 0.00092295, Best Valid MRR: 0.19489


########
2023-04-15 19:18:19,130 - [INFO] - [Epoch:396]:  Training Loss:0.0009133

Time cost in one epoch for training: 0.0930s
2023-04-15 19:18:20,868 - [INFO] - [Epoch 396 valid]: MRR: Tail : 0.22356, Head : 0.14729, Avg : 0.18543
2023-04-15 19:18:20,868 - [INFO] - [Epoch 396 valid]: MR: Tail : 1603.2, Head : 2945.4, Avg : 2274.3
2023-04-15 19:18:20,868 - [INFO] - [Epoch 396]: Training Loss: 0.00091331, Best Valid MRR: 0.19489


########
2023-04-15 19:18:26,343 - [INFO] - [Epoch:397]:  Training Loss:0.000921

Time cost in one epoch for training: 0.0914s
2023-04-15 19:18:28,070 - [INFO] - [Epoch 397 valid]: MRR: Tail : 0.22701, Head : 0.14945, Avg : 0.18823
2023-04-15 19:18:28,070 - [INFO] - [Epoch 397 valid]: MR: Tail : 1616.3, Head : 2862.5, Avg : 2239.4
2023-04-15 19:18:28,070 - [INFO] - [Epoch 397]: Training Loss: 0.000921, Best Valid MRR: 0.19489


########
2023-04-15 19:18:33,431 - [INFO] - [Epoch:398]:  Training Loss:0.00091

Time cost in one epoch for training: 0.0894s
2023-04-15 19:18:35,176 - [INFO] - [Epoch 398 valid]: MRR: Tail : 0.23107, Head : 0.15369, Avg : 0.19238
2023-04-15 19:18:35,176 - [INFO] - [Epoch 398 valid]: MR: Tail : 1607.3, Head : 2856.3, Avg : 2231.8
2023-04-15 19:18:35,176 - [INFO] - [Epoch 398]: Training Loss: 0.00090999, Best Valid MRR: 0.19489


########
2023-04-15 19:18:40,605 - [INFO] - [Epoch:399]:  Training Loss:0.0009006

Time cost in one epoch for training: 0.0906s
2023-04-15 19:18:42,319 - [INFO] - [Epoch 399 valid]: MRR: Tail : 0.23266, Head : 0.1561, Avg : 0.19438
2023-04-15 19:18:42,319 - [INFO] - [Epoch 399 valid]: MR: Tail : 1576.3, Head : 2845.7, Avg : 2211.0
2023-04-15 19:18:42,319 - [INFO] - [Epoch 399]: Training Loss: 0.00090065, Best Valid MRR: 0.19489


########
2023-04-15 19:18:47,714 - [INFO] - [Epoch:400]:  Training Loss:0.0008949

Time cost in one epoch for training: 0.0900s
2023-04-15 19:18:49,458 - [INFO] - [Epoch 400 valid]: MRR: Tail : 0.23208, Head : 0.1567, Avg : 0.19439
2023-04-15 19:18:49,458 - [INFO] - [Epoch 400 valid]: MR: Tail : 1577.1, Head : 2766.8, Avg : 2172.0
2023-04-15 19:18:49,458 - [INFO] - [Epoch 400]: Training Loss: 0.00089493, Best Valid MRR: 0.19489


########
2023-04-15 19:18:54,941 - [INFO] - [Epoch:401]:  Training Loss:0.0008961

Time cost in one epoch for training: 0.0914s
2023-04-15 19:18:56,663 - [INFO] - [Epoch 401 valid]: MRR: Tail : 0.23302, Head : 0.15484, Avg : 0.19393
2023-04-15 19:18:56,663 - [INFO] - [Epoch 401 valid]: MR: Tail : 1558.2, Head : 2848.5, Avg : 2203.4
2023-04-15 19:18:56,663 - [INFO] - [Epoch 401]: Training Loss: 0.00089614, Best Valid MRR: 0.19489


########
2023-04-15 19:19:02,136 - [INFO] - [Epoch:402]:  Training Loss:0.0009164

Time cost in one epoch for training: 0.0913s
2023-04-15 19:19:03,895 - [INFO] - [Epoch 402 valid]: MRR: Tail : 0.22925, Head : 0.15073, Avg : 0.18999
2023-04-15 19:19:03,895 - [INFO] - [Epoch 402 valid]: MR: Tail : 1596.7, Head : 2865.7, Avg : 2231.2
2023-04-15 19:19:03,896 - [INFO] - [Epoch 402]: Training Loss: 0.00091635, Best Valid MRR: 0.19489


########
2023-04-15 19:19:09,310 - [INFO] - [Epoch:403]:  Training Loss:0.0008991

Time cost in one epoch for training: 0.0904s
2023-04-15 19:19:11,049 - [INFO] - [Epoch 403 valid]: MRR: Tail : 0.22992, Head : 0.15332, Avg : 0.19162
2023-04-15 19:19:11,050 - [INFO] - [Epoch 403 valid]: MR: Tail : 1571.2, Head : 2890.9, Avg : 2231.0
2023-04-15 19:19:11,050 - [INFO] - [Epoch 403]: Training Loss: 0.00089906, Best Valid MRR: 0.19489


########
2023-04-15 19:19:16,473 - [INFO] - [Epoch:404]:  Training Loss:0.0008987

Time cost in one epoch for training: 0.0905s
2023-04-15 19:19:18,177 - [INFO] - [Epoch 404 valid]: MRR: Tail : 0.22705, Head : 0.1469, Avg : 0.18698
2023-04-15 19:19:18,178 - [INFO] - [Epoch 404 valid]: MR: Tail : 1610.9, Head : 2847.2, Avg : 2229.1
2023-04-15 19:19:18,178 - [INFO] - [Epoch 404]: Training Loss: 0.00089874, Best Valid MRR: 0.19489


########
2023-04-15 19:19:23,603 - [INFO] - [Epoch:405]:  Training Loss:0.0009125

Time cost in one epoch for training: 0.0905s
2023-04-15 19:19:25,333 - [INFO] - [Epoch 405 valid]: MRR: Tail : 0.20176, Head : 0.13156, Avg : 0.16666
2023-04-15 19:19:25,333 - [INFO] - [Epoch 405 valid]: MR: Tail : 1720.3, Head : 2932.2, Avg : 2326.3
2023-04-15 19:19:25,333 - [INFO] - [Epoch 405]: Training Loss: 0.00091254, Best Valid MRR: 0.19489


########
2023-04-15 19:19:30,801 - [INFO] - [Epoch:406]:  Training Loss:0.00091

Time cost in one epoch for training: 0.0912s
2023-04-15 19:19:32,510 - [INFO] - [Epoch 406 valid]: MRR: Tail : 0.22357, Head : 0.14609, Avg : 0.18483
2023-04-15 19:19:32,510 - [INFO] - [Epoch 406 valid]: MR: Tail : 1605.7, Head : 2865.0, Avg : 2235.4
2023-04-15 19:19:32,510 - [INFO] - [Epoch 406]: Training Loss: 0.00091004, Best Valid MRR: 0.19489


########
2023-04-15 19:19:37,997 - [INFO] - [Epoch:407]:  Training Loss:0.0008969

Time cost in one epoch for training: 0.0915s
2023-04-15 19:19:39,705 - [INFO] - [Epoch 407 valid]: MRR: Tail : 0.2271, Head : 0.1544, Avg : 0.19075
2023-04-15 19:19:39,705 - [INFO] - [Epoch 407 valid]: MR: Tail : 1571.6, Head : 2859.4, Avg : 2215.5
2023-04-15 19:19:39,705 - [INFO] - [Epoch 407]: Training Loss: 0.00089689, Best Valid MRR: 0.19489


########
2023-04-15 19:19:45,222 - [INFO] - [Epoch:408]:  Training Loss:0.0009036

Time cost in one epoch for training: 0.0920s
2023-04-15 19:19:46,992 - [INFO] - [Epoch 408 valid]: MRR: Tail : 0.22574, Head : 0.1508, Avg : 0.18827
2023-04-15 19:19:46,992 - [INFO] - [Epoch 408 valid]: MR: Tail : 1596.9, Head : 2902.0, Avg : 2249.4
2023-04-15 19:19:46,992 - [INFO] - [Epoch 408]: Training Loss: 0.00090356, Best Valid MRR: 0.19489


########
2023-04-15 19:19:52,479 - [INFO] - [Epoch:409]:  Training Loss:0.0008978

Time cost in one epoch for training: 0.0915s
2023-04-15 19:19:54,192 - [INFO] - [Epoch 409 valid]: MRR: Tail : 0.2311, Head : 0.15367, Avg : 0.19238
2023-04-15 19:19:54,192 - [INFO] - [Epoch 409 valid]: MR: Tail : 1535.6, Head : 2821.5, Avg : 2178.5
2023-04-15 19:19:54,192 - [INFO] - [Epoch 409]: Training Loss: 0.00089784, Best Valid MRR: 0.19489


########
2023-04-15 19:19:59,677 - [INFO] - [Epoch:410]:  Training Loss:0.0008902

Time cost in one epoch for training: 0.0915s
2023-04-15 19:20:01,392 - [INFO] - [Epoch 410 valid]: MRR: Tail : 0.22794, Head : 0.15062, Avg : 0.18928
2023-04-15 19:20:01,393 - [INFO] - [Epoch 410 valid]: MR: Tail : 1669.7, Head : 2931.1, Avg : 2300.4
2023-04-15 19:20:01,393 - [INFO] - [Epoch 410]: Training Loss: 0.0008902, Best Valid MRR: 0.19489


########
2023-04-15 19:20:06,874 - [INFO] - [Epoch:411]:  Training Loss:0.0008899

Time cost in one epoch for training: 0.0915s
